,FMID,MarketName,Website,Facebook,TwitterHandle,Youtube,OtherMedia,Instagram,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,StateCode,Population
4666,1010360,Marian University Farmers' Market At The Indy Cycloplex,http://marian.edu/marian-university-farmers'-market,,,,,,3649 Cold Spring Road,Indianapolis,Marion,Indiana,46222,07/10/2014 to 09/25/2014,Thu: 5:00 PM-8:00 PM;,,,,,,,-86.200018,39.820815,Other,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,2014-07-25T02:13:29Z,IN,1564699.0
4668,1012781,Marianna City Farmers' Market,,Marianna City Farmers Market,,,,,Madison Street,Marianna,Jackson,Florida,32446,04/02/2016 to 08/31/2016,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,09/03/2016 to 12/31/2016,Sat: 8:00 AM-12:00 PM;,,,,,-85.225285,30.775235,,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,2016-08-11T09:25:56Z,FL,7273.0
4670,1005856,Marietta Market,http://www.mariettamarket.org,,,,,,Front & Pine Streets,Marietta,Lancaster,Pennsylvania,17547,06/02/2013 to 10/27/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-76.54646,40.05722,Other,N,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-17T19:03:44Z,PA,2622.0
4672,1002008,Marilyn Miller Fm,,,,,,,1700 Churn Creek Rd .,Redding,Shasta,California,,06/11/2013 to 10/15/2013,Tue: 7:30 AM-12:00 PM;,,,,,,,-122.35460800000001,40.581383,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 12:44:48 PM,CA,120270.0
4674,1004876,Marina Certifed Farmers' Market,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,,,,,215 Reservation Rd.,Marina,Monterey,California,93933,01/01/2016 to 12/31/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-121.79764499999999,36.687008,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-06-27T15:20:45Z,CA,22145.0
4676,1012241,Marine City Farmer's Market,,https://www.facebook.com/FarmersMarketMC/?fref=ts,,,,,310 S Parker St,Marine City,St. Clair,Michigan,48039,07/14/2016 to 09/29/2016,Thu: 8:00 AM-1:00 PM;,,,,,,,-82.501097,42.71615,,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-07-05T13:05:20Z,MI,4102.0
4678,1005906,Marinwood Community Farmers Market,,https://www.facebook.com/marinwoodcommunityfarmersmarket,,,,,Marinwood Avenue and Miller Creek,San Rafael,Marin,California,94903,01/01/2014 to 01/01/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-122.539671,38.033059,Private business parking lot,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2014-03-31T19:44:24Z,CA,59070.0
4679,1005932,Marion (va) Regional Farmers Market,http://www.marionva.org,https://www.facebook.com/pages/The-Town-of-Marion-Virginia/198715876807088,marionvirginia,,,,Corner of Chestnut and Cherry Streets,Marion,Smyth,Virginia,24354,05/11/2013 to 10/26/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-81.518052,36.832646999999994,Local government building grounds,Y,N,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,2014-04-22T13:33:54Z,VA,7547.0
4680,1008856,Marion County Farmers Market,,https://www.facebook.com/MarionCountyAlabamaExtensionOffice,,,,,2151 Bexar Avenue West,Hamilton,Marion,Alabama,35570,06/07/2014 to 09/06/2014,Tue: 3:00 PM-6:00 PM;Thu: 3:00 PM-6:00 PM;Sat: 7:00 AM-11:00 AM;,,,,,,,-88.0195734,34.1562757,Local government building grounds,N,N,N,Y,N,-,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T22:59:57Z,AL,6646.0
4682,1002235,Marion Farmers Market,,,,,,,1001 7th Avenue,Marion,Linn,Iowa,52302,05/03/2014 to 09/27/2014,Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-11:30 AM;,,,,,,,-91.59925759999999,42.033294,Local government building grounds,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,4/16/2014 12:02:34 PM,IA,39400.0
4684,1001259,Marion Farmers Market,http://www.marionfarmersmarket.com,,,,,,2222 Marion-Mt. Gilead Rd.,Marion,Marion,Ohio,43302,May to October,Thu:4:00 PM - 7:00 PM;,,,,,,,-83.07008,40.582879999999996,Educational institution,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-04-30T13:32:33Z,OH,45324.0
4685,1008040,Marion Open Air Market,,https://www.facebook.com/MarionsOpenAirMarket,,,,,1500 S. Western Ave.,Marion,Grant,Indiana,46953,05/03/2014 to 09/26/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-85.676091,40.546438,Private business parking lot,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-04-23T23:10:30Z,IN,41165.0
4686,1009002,Marion Va Farmers Market,,,,,,,2401 W. Main Street,Marion,Williamson,Illinois,62959,04/16/2014 to 09/03/2014,Wed: 8:00 AM-12:00 PM;,,,,,,,-88.95692530000001,37.72978870000001,Federal/State government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-14T14:50:53Z,IL,17762.0
4688,1005368,Mark's Farm Market & Greenhouses,http://www.marksfarmmarket.com,,,,,,4374 W US Hwy 20,LaPorte,LaPorte,Indiana,46350,April to December,Mon:9:00 am - 6:00 pm;Tue:9:00 am - 6:00 pm;Wed:9:00 am - 6:00 pm;Thu:9:00 am - 6:00 pm;Fri:9:00 am - 6:00 pm;Sat:9:00 am - 6:00 pm;sun:10:00 am - 5:00 pm;,,,,,,,-86.7849,41.6903,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2012-01-18T16:26:47Z,IN,21681.0
4689,1004210,Market & Penn Streets Farmers' Market,http://www.pennstreetfarmersmarket.com,,,,,,380 W. Market Street,York,York,Pennsylvania,17401,January to December,Tue:6:00 am - 3:00 pm;Fri:6:00 am - 3:00 pm;Sat:6:00 am - 3:00 pm;,,,,,,,-76.7363,39.9593,Private business parking lot,N,N,N,N,N,-,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2011-04-28T15:00:14Z,PA,234245.0
4693,1018009,Market At Hague,http://www.marketathague.com/,https://www.facebook.com/The-Market-at-Hague-111165068392/timeline/?ref=nf,MarketatHague,,https://www.instagram.com/themarketathague/,https://www.instagram.com/themarketathague/,7800 N Hague Rd,Indianapolis,Marion,Indiana,46220,05/06/2017 to 10/28/2017,Sat: 8:00 AM-12:00 PM;,,,,,,,-86.0330179,39.8961439,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,5/22/2017 12:02:17 PM,IN,1564699.0
4694,1005075,Market At Lock 3,http://www.downtownakron.com/market,https://www.facebook.com/pages/Market-at-Lock-3/119098968127379,,,,,200 S. Main St.,Akron,Summit,Ohio,44308,07/19/2013 to 09/27/2013,Fri: 11:00 AM-1:30 PM;,,,,,,,-81.520422,41.079982,Local government building grounds,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T16:45:56Z,OH,565920.0
4695,1011772,Market At The Fareway,http://www.marketatthefareway.com,https://www.facebook.com/farewaymarket/,farewaymarket,,,,8229 Germantown Avenue,Philadelphia,Philadelphia,Pennsylvania,19118,01/01/2016 to 12/31/2016,Thu: 9:00 AM-6:00 PM;Fri: 9:00 AM-6:00 PM;Sat: 8:00 AM-5:00 PM;,,,,,,,-75.2030576,40.0741932,,Y,N,N,N,N,-,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,2016-02-03T20:05:48Z,PA,5637884.0
4696,1017994,"Market At The Park - Orland Park, Il",http://orlandpark.org/specialevents,,,,,,9705 W 142nd Street,Orland Park,Cook,Illinois,60462,05/25/2017 to 08/31/2017,Thu: 4:00 PM-8:00 PM;,,,,,,,-87.856338,41.63237,,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,2017-05-15T15:52:43Z,IL,58765.0
4697,1005816,"Market At The Parkway, Richland, Wa",http://www.marketattheparkway.com,,,,,,The Parkway & Lee Blvd.,Richland,Benton,Washington,99352,June to October,Fri:9:00 AM - 1:00 PM;,,,,,,,-119.274231,46.27525,Closed-off public street,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,2012-05-09T14:24:31Z,WA,56243.0
4698,1012031,Market Common Farmers Market,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,,Deville St,Myrtle Beach,Horry,South Carolina,29577,06/04/2016 to 09/24/2016,Sat: 10:00 AM-3:00 PM;,,,,,,,-78.9390094,33.6699343,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2016-06-27T13:50:27Z,SC,260487.0
4701,1001304,Market Faire On The Square,http://www.hagerstownmarket.org,https://www.facebook.com/historiccityfarmersmarket,,,,,Public Square,Hagerstown,Washington,Maryland,21740,06/06/2013 to 09/12/2013,Thu: 10:00 AM-2:00 PM;,,,,,,,-77.7202753,39.64204829999999,Other,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 12:17:19 PM,MD,185704.0
4703,1018203,Market In The Park,,,,,,,W South Park Ave & Georgia St,Oshkosh,Winnebago,Wisconsin,54901,07/19/2017 to 09/27/2017,Wed: 3:00 PM-7:00 PM;,,,,,,,-88.557509,44.0053166,,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2017-06-20T15:05:31Z,WI,75154.0
4705,1000188,Market Monday/sartell Winter Market,http://www.marketmonday.org,https://www.facebook.com/pages/Market-MondaySartell-Saturday-Winter-Market/204582149559040,,,,,125 Pinecone Road North,Sartell,Stearns,Minnesota,56377,05/12/2014 to 10/20/2014,Mon: 3:00 PM-6:30 PM;,11/09/2013 to 05/02/2015,Sat: 10:00 AM-1:00 PM;,,,,,-94.228835,45.621871999999996,Local government building grounds,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-05-12T14:02:26Z,MN,17752.0
4706,1000603,Market On Central - Farmers Market In Historic Downtown Fort Dodge,http://www.fdmarketoncentral.com,https://www.facebook.com/marketoncentral,,,,,7th to 10th Street on Central Avenue,Fort Dodge,Webster,Iowa,50501,06/14/2014 to 09/27/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-94.1869,42.505204,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,2014-03-15T10:49:18Z,IA,24223.0
4708,1011972,Market On Military Summer,http://MilitaryAve.org,Military Avenue Business Association,,,market on military fb event,,Military Avenue and West Mason Street,Green Bay,Brown,Wisconsin,54303,06/01/2017 to 10/26/2017,Thu: 3:00 PM-7:00 PM;,,,,,,,-88.062741,44.522723,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,2017-03-03T11:32:21Z,WI,208625.0
4709,1016861,Market On Military Winter,http://MilitaryAve.org,Military Avenue Business District,,,,,521 S. Military Avenue,Green Bay,Brown,Wisconsin,54303,01/08/2017 to 05/28/2017,Sun: 11:00 AM-3:00 PM;,,,,,,,-88.0625525,44.524426500000004,,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2017-03-03T11:31:36Z,WI,208625.0
4714,1005150,Market On The Plaza,http://www.townofmountainvillage.com/market,,,,,,,Mountain Village,San Miguel,Colorado,81435,06/19/2013 to 08/21/2013,Wed: 11:00 AM-5:00 PM;,,,,,,,-107.84611100000001,37.936908,Other,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 12:07:36 PM,CO,1393.0
4715,1008160,Market On The Plaza,,https://www.facebook.com/MarketOnThePlaza,,,,,345 High Street,Hamilton,Butler,Ohio,45011,10/09/2015 to 03/25/2016,Fri: 11:00 AM-1:00 PM;,,,,,,,-84.559388,39.398626,,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2015-03-26T04:47:26Z,OH,62092.0
4716,1011983,Market On The Square,,,,,,,1st North St.,Versailles,Ripley,Indiana,47042,06/03/2017 to 10/14/2017,Sat: 9:00 AM-12:00 PM;,,,,,,,-85.25029659999998,39.072328799999994,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2017-02-19T15:26:16Z,IN,2102.0
4718,1000508,Market On The Square,,,,,,,Hwy 18E and Hwy 19N,Zebulon,Pike,Georgia,30295,04/05/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-84.3424,33.1023,Private business parking lot,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-23T08:52:02Z,GA,1173.0
4719,1005638,Market Place At Sheriff Road,,,,,,,,Washington,District of Columbia,District of Columbia,20019,,,,,,,,,-77.0163,38.9048,,N,N,N,N,N,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-02-22T15:45:31Z,DC,5289420.0
4720,1005968,Market Place On Broadway,,,,,,,106 East Broadway,Ardmore,Carter,Oklahoma,73401,March to December,Wed:7:30 AM - 12:00 PM;Sat:7:30 AM - 12:00 PM;,,,,,,,-97.12678000000001,34.173642,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-04-30T23:29:36Z,OK,21315.0
4722,1003068,Market Square,http://www.ci.reidsville.nc.us,https://www.facebook.com/pages/Market-Square-Reidsville-NC/196910193776149?ref=hl,,,,,303 S. Scales St.,Reidsville,Rockingham,North Carolina,27320,05/01/2016 to 10/29/2016,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-79.664057,36.358765000000005,,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,2016-06-27T14:11:10Z,NC,13425.0
4723,1018108,Market Square Holiday Market,https://nourishknoxville.org/,,,,,,Market Street and Union Avenue,Knoxville,Knox,Tennessee,37901,12/02/2017 to 12/23/2017,Sat: 11:00 AM-5:00 PM;,,,,,,,-83.9192661,35.9647029,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,2017-06-20T16:45:10Z,TN,585249.0
4727,1008339,Marketplace@sprout!,http://www.sproutfoodhub.org,https://www.facebook.com/Marketplace.Sprout,,,,,4th St. and A St.,Springfield,Lane,Oregon,97477,05/03/2013 to 10/25/2013,Fri: 3:00 PM-7:00 PM;,11/01/2013 to 04/25/2014,Fri: 3:00 PM-7:00 PM;,,,,,-123.0207983,44.047059399999995,Other,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,2014-04-04T19:01:30Z,OR,62353.0
4729,1000939,Markleville Farmers Market,,https://www.facebook.com/pages/Markleville-Farmers-Market/122632817748753,,,,,St. Rd. 38....1 mile east of St. Rd. 109,Markleville,Madison,Indiana,46056,06/07/2014 to 10/11/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-85.618732,39.978019,Local government building grounds,N,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,2014-03-19T11:57:53Z,IN,518.0
4730,1011053,Marks Of Excellence Farmers Market,http://www.childcarenassau.org,www.facebook.com/longislandfarmtopreschool,,,,,455 Albany Ave,Amityville,Suffolk,New York,11701,06/25/2015 to 09/24/2015,Thu: 3:00 PM-6:00 PM;,,,,,,,-73.409214,40.698986,,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2015-04-20T16:26:08Z,NY,9524.0
4732,1001431,Marlboro County Farmers Market,,,,,,,500 Broad Street,Bennettsville,Marlboro,South Carolina,29512,April to September,Tue:1:00 PM - 7:00 PM;Thu:1:00 PM - 7:00 PM;Sat:7:00 AM - 1:00 PM;,October to December,Sat:7:00 AM - 1:00 PM;,,,,,-79.6812,34.61099,Local government building grounds,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2012-04-25T15:21:36Z,SC,11527.0
4737,1010866,Marshall Area Farmers Market,,Marshall Area Farmers Market,,,,,200 North Madison Street,Marshall,Calhoun,Michigan,49068,11/02/2016 to 05/17/2017,Wed: 9:00 AM-2:00 PM;,,,,,,,-84.956978,42.273676,,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,2016-07-05T10:03:02Z,MI,7582.0
4740,1012279,Marshall Farmers Market,,Marshall Farmers Market,,,,,116 West College Drive ( parking lot),Marshall,Lyon,Minnesota,56258,,Sat: 7:30 AM-12:00 PM;,,,,,,,-95.790891,44.445910999999995,,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-07-06T16:28:07Z,MN,13494.0
4741,1005121,Marshall Market On The Square,http://www.marshallmarketonthesquare.org,https://www.facebook.com/pages/Marshall-Market-on-the-Square/112291268846419,,,,,N Jefferson St,Marshall,Saline,Missouri,65340,05/04/2013 to 10/05/2013,Sat: 7:30 AM-12:30 PM;,,,,,,,-93.196678,39.120805,Other,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-07-05T09:23:38Z,MO,12318.0
4742,1004007,Marshallcountyfarmers'market,,,,,,,12thstreet,Moundsville,Marshall,West Virginia,26041,May to October,Sat:8:00 AM - 11:00 AM;,November to April,Sat:8:00 AM - 11:00 AM;,,,,,-80.7257,39.9156,,N,Y,N,Y,N,-,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/27/2012 12:52:59 PM,WV,8494.0
4743,1012539,Marshfield Clinic And Aspirus Farmers Market,,,,,,,333 Pine Ridge Blvd,Wausau,Marathon,Wisconsin,54401,06/16/2016 to 09/29/2016,Thu: 10:00 AM-4:00 PM;,,,,,,,-89.667728,44.966094,,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-07-13T15:55:58Z,WI,73933.0
4745,1012229,Marshfield Farmers Market,,MARSHFIELD FARMERS MARKET,,,,,900 WASHINGTON,Marshfield,Webster,Missouri,65706,05/01/2016 to 10/28/2016,Fri: 3:00 PM-7:00 PM;,,,,,,,-92.92042099999999,37.33542,,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-07-05T11:07:56Z,MO,7418.0
4746,1001898,Marsing Farmers Market,http://www.marsingfarmersmarket.com,,,,,,Hwy 55 & Snake River,Marsing,Owyhee,Idaho,83639,May to October,sun:11:00 am - 3:00 pm;,,,,,,,-116.801,43.5473,Local government building grounds,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2011-04-22T11:54:56Z,ID,1298.0
4750,1008681,Martin's Farmstand,http://martinsfarmstand.locallygrown.net/market,,,,,,11 Needham Rd.,Potsdam,St. Lawrence,New York,,05/12/2014 to 11/29/2014,Mon: 10:00 AM-6:00 PM;Tue: 10:00 AM-6:00 PM;Wed: 10:00 AM-6:00 PM;Thu: 10:00 AM-6:00 PM;Fri: 10:00 AM-6:00 PM;Sat: 10:00 AM-6:00 PM;,,,,,,,-74.90375,44.670983,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-18T10:07:12Z,NY,9566.0
4751,1011347,Martinez Farmers' Market,http://www.pcfma.org,https://www.facebook.com/MartinezFarmersMarket,,,,,Main St. and Estudillo,Martinez,Contra Costa,California,,01/01/2015 to 12/31/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,-122.1364638,38.0173644,,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2015-07-14T11:12:04Z,CA,38373.0
4756,1018591,Marysville Farmers Market,http://www.marysvillefarmersmarket.org,https://facebook.com/MarysvilleFarmersMarket/,,https://twitter.com/marysvilleFM,,,1035 State Avenue,Marysville,Snohomish,Washington,98270,06/24/2017 to 09/30/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,-122.177576,48.058879,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2017-07-06T20:26:04Z,WA,166541.0
4757,1001175,Marysville Farmers Market,,,,,,,7th and Broadway,Marysville,Marshall,Kansas,66508,May to October,Sat:8:00 am - 11:00 am;,,,,,,,-96.6492,39.8416,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2011-04-13T17:45:19Z,KS,2916.0
4758,1011139,Maryville Farmers Market - Saturdays,http://www.maryvillefarmersmarket.org,Maryville Farmers Market,,,,,Founders Square,Maryville,Blount,Tennessee,37801,06/03/2015 to,Wed: 3:30 PM-6:00 PM;,,,,,,,-83.969504,35.756987,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-06-27T14:22:55Z,TN,28765.0
4761,1001281,Mason Area Farmers Market,,https://www.facebook.com/groups/309799505821466/,,,,,100 block East Maple at Jefferson (in street),Mason,Ingham,Michigan,48854,07/12/2014 to 10/04/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-84.4426,42.580168,Closed-off public street,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,2014-04-01T16:42:31Z,MI,8409.0
4763,1006179,Mason County Farmers Market (point Pleasant & Hartford/new Haven Markets),,,,,,,1st Street,Point Pleasant,Mason,West Virginia,25550,June to October,Wed:8:00 am - 12:10 pm;,,,,,,,-82.1316,38.8346,Private business parking lot,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011-04-14T09:23:54Z,WV,10708.0
4764,1008003,Masontown Farmers Market,,,,,,,N Water St. and Virginia Ave,Masontown,Fayette,Pennsylvania,15454,,,,,,,,,-79.895904,39.850984000000004,Local government building grounds,N,Y,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2013-04-01T16:58:46Z,PA,4278.0
